Czas	Kanał A
(us)	(V)

68.34000485	-0.01495407
68.34200485	-0.01904355
68.34400485	-0.01635792
68.34600485	-0.01635792
68.34800485	-0.02044740
68.35000485	-0.01904355
68.35200485	-0.01770074
68.35400485	-0.01904355
68.35600485	-0.01495407
68.35800485	-0.01635792
68.36000485	-0.01495407
68.36200485	-0.01770074
68.36400485	-0.01904355
68.36600485	-0.02044740
68.36800485	-0.02179022
68.37000485	-0.02179022
68.37200485	-0.02179022
68.37400485	-0.01904355
68.37600485	-0.01635792
68.37800485	-0.02044740
68.38000485	-0.01770074
68.38200485	-0.01904355
68.38400485	-0.01904355
68.38600485	-0.01635792
68.38800485	-0.02044740
68.39000485	-0.01904355
68.39200485	-0.01904355
68.39400485	-0.02313303
68.39600485	-0.02179022
68.39800485	-0.02313303
68.40000485	-0.02313303
68.40200485	-0.02313303
68.40400485	-0.02179022
68.40600485	-0.02447584
68.40800485	-0.02044740
68.41000485	-0.02179022
68.41200485	-0.02179022
68.41400485	-0.01770074
68.41600485	-0.01770074
68.41800485	-0.02044740
68.42000485	-0.02044740
68.42200485	-0.01904355
68.42400485	-0.01770074
68.42600485	-0.02447584
68.42800485	-0.02447584
68.43000485	-0.01904355
68.43200485	-0.01904355
68.43400485	-0.01770074
68.43600485	-0.02179022
68.43800485	-0.02044740
68.44000485	-0.01904355
68.44200485	-0.02044740
68.44400485	-0.02179022
68.44600485	-0.02447584
68.44800484	-0.02313303
68.45000484	-0.01904355
68.45200484	-0.02179022
68.45400484	-0.02044740
68.45600484	-0.01904355
68.45800484	-0.01904355
68.46000484	-0.02044740
68.46200484	-0.02179022
68.46400484	-0.01904355
68.46600484	-0.02044740
68.46800484	-0.01904355
68.47000484	-0.01904355
68.47200484	-0.01904355
68.47400484	-0.02313303
68.47600484	-0.02179022
68.47800484	-0.02179022
68.48000484	-0.02447584
68.48200484	-0.02179022
68.48400484	-0.02179022
68.48600484	-0.02179022
68.48800484	-0.01904355
68.49000484	-0.02447584
68.49200484	-0.02179022
68.49400484	-0.02179022
68.49600484	-0.02044740
68.49800484	-0.02313303
68.50000484	-0.02044740
68.50200484	-0.01904355
68.50400484	-0.02179022
68.50600484	-0.01904355
68.50800484	-0.02044740
68.51000484	-0.02044740
68.51200484	-0.02044740
68.51400484	-0.02044740
68.51600484	-0.01904355
68.51800484	-0.02179022
68.52000484	-0.01635792
68.52200484	-0.02044740
68.52400484	-0.01770074
68.52600484	-0.02179022
68.52800484	-0.01904355
68.53000484	-0.02313303
68.53200484	-0.02044740
68.53400484	-0.02447584
68.53600484	-0.02044740
68.53800484	-0.02179022
68.54000484	-0.02179022
68.54200484	-0.02313303
68.54400484	-0.02044740
68.54600484	-0.01770074
68.54800484	-0.02179022
68.55000484	-0.02313303
68.55200484	-0.02044740
68.55400484	-0.02313303
68.55600484	-0.01770074
68.55800484	-0.02179022
68.56000484	-0.02179022
68.56200484	-0.02044740
68.56400484	-0.01770074
68.56600484	-0.02179022
68.56800484	-0.02044740
68.57000484	-0.02179022
68.57200484	-0.02179022
68.57400484	-0.02044740
68.57600484	-0.01904355
68.57800484	-0.01635792
68.58000484	-0.02179022
68.58200484	-0.02044740
68.58400484	-0.01770074
68.58600484	-0.02044740
68.58800484	-0.01770074
68.59000484	-0.01770074
68.59200484	-0.02044740
68.59400484	-0.01770074
68.59600484	-0.02447584
68.59800484	-0.02179022
68.60000484	-0.01770074
68.60200484	-0.02587970
68.60400484	-0.01904355
68.60600484	-0.02447584
68.60800484	-0.02044740
68.61000484	-0.01904355
68.61200484	-0.01770074
68.61400484	-0.01904355
68.61600484	-0.01904355
68.61800484	-0.02044740
68.62000484	-0.01904355
68.62200484	-0.02179022
68.62400484	-0.01904355
68.62600484	-0.01904355
68.62800484	-0.01635792
68.63000484	-0.01770074
68.63200484	-0.01495407
68.63400484	-0.02179022
68.63600484	-0.02044740
68.63800484	-0.02179022
68.64000484	-0.02044740
68.64200484	-0.01770074
68.64400484	-0.01904355
68.64600484	-0.02044740
68.64800484	-0.02313303
68.65000484	-0.02179022
68.65200484	-0.02313303
68.65400484	-0.02179022
68.65600484	-0.02313303
68.65800484	-0.02447584
68.66000484	-0.02044740
68.66200484	-0.02179022
68.66400484	-0.02044740
68.66600484	-0.02447584
68.66800484	-0.02313303
68.67000484	-0.02722251
68.67200484	-0.02313303
68.67400484	-0.02313303
68.67600484	-0.02179022
68.67800484	-0.01770074
68.68000484	-0.02044740
68.68200484	-0.02044740
68.68400484	-0.01635792
68.68600484	-0.02179022
68.68800484	-0.02179022
68.69000484	-0.02044740
68.69200484	-0.01904355
68.69400484	-0.02313303
68.69600484	-0.01904355
68.69800484	-0.02179022
68.70000484	-0.01770074
68.70200484	-0.02044740
68.70400484	-0.01904355
68.70600484	-0.02044740
68.70800484	-0.02179022
68.71000484	-0.02044740
68.71200484	-0.01904355
68.71400484	-0.02044740
68.71600484	-0.02179022
68.71800484	-0.02044740
68.72000484	-0.02313303
68.72200484	-0.02179022
68.72400484	-0.01770074
68.72600484	-0.01770074
68.72800484	-0.01770074
68.73000484	-0.02044740
68.73200484	-0.01904355
68.73400484	-0.01635792
68.73600484	-0.02179022
68.73800484	-0.01904355
68.74000484	-0.01904355
68.74200484	-0.02044740
68.74400484	-0.01904355
68.74600484	-0.02179022
68.74800484	-0.01770074
68.75000484	-0.01904355
68.75200484	-0.02313303
68.75400484	-0.02179022
68.75600484	-0.01904355
68.75800484	-0.01904355
68.76000484	-0.01495407
68.76200484	-0.02447584
68.76400484	-0.02044740
68.76600484	-0.02044740
68.76800484	-0.02044740
68.77000484	-0.01635792
68.77200484	-0.01904355
68.77400484	-0.01495407
68.77600484	-0.01770074
68.77800484	-0.01904355
68.78000484	-0.02044740
68.78200484	-0.02179022
68.78400484	-0.02179022
68.78600484	-0.01635792
68.78800484	-0.01904355
68.79000484	-0.01904355
68.79200484	-0.01904355
68.79400484	-0.01904355
68.79600484	-0.01770074
68.79800484	-0.02044740
68.80000484	-0.01635792
68.80200483	-0.01635792
68.80400483	-0.01770074
68.80600483	-0.01904355
68.80800483	-0.01495407
68.81000483	-0.01904355
68.81200483	-0.01904355
68.81400483	-0.02179022
68.81600483	-0.02044740
68.81800483	-0.01904355
68.82000483	-0.02044740
68.82200483	-0.02044740
68.82400483	-0.01770074
68.82600483	-0.02044740
68.82800483	-0.01904355
68.83000483	-0.02044740
68.83200483	-0.02179022
68.83400483	-0.01904355
68.83600483	-0.02044740
68.83800483	-0.02179022
68.84000483	-0.01904355
68.84200483	-0.02179022
68.84400483	-0.01770074
68.84600483	-0.01904355
68.84800483	-0.01770074
68.85000483	-0.01904355
68.85200483	-0.02044740
68.85400483	-0.01904355
68.85600483	-0.01635792
68.85800483	-0.02044740
68.86000483	-0.01770074
68.86200483	-0.02313303
68.86400483	-0.01904355
68.86600483	-0.01770074
68.86800483	-0.01770074
68.87000483	-0.01361126
68.87200483	-0.01635792
68.87400483	-0.01770074
68.87600483	-0.01770074
68.87800483	-0.02044740
68.88000483	-0.01770074
68.88200483	-0.01904355
68.88400483	-0.01770074
68.88600483	-0.02044740
68.88800483	-0.01361126
68.89000483	-0.01635792
68.89200483	-0.01495407
68.89400483	-0.01770074
68.89600483	-0.02044740
68.89800483	-0.01904355
68.90000483	-0.01770074
68.90200483	-0.01770074
68.90400483	-0.02179022
68.90600483	-0.02044740
68.90800483	-0.02044740
68.91000483	-0.02044740
68.91200483	-0.02179022
68.91400483	-0.01904355
68.91600483	-0.02313303
68.91800483	-0.02179022
68.92000483	-0.01904355
68.92200483	-0.02044740
68.92400483	-0.02044740
68.92600483	-0.01904355
68.92800483	-0.01904355
68.93000483	-0.01635792
68.93200483	-0.01770074
68.93400483	-0.02044740
68.93600483	-0.01904355
68.93800483	-0.01904355
68.94000483	-0.02179022
68.94200483	-0.01904355
68.94400483	-0.02179022
68.94600483	-0.02313303
68.94800483	-0.02044740
68.95000483	-0.02179022
68.95200483	-0.02179022
68.95400483	-0.02587970
68.95600483	-0.02313303
68.95800483	-0.02179022
68.96000483	-0.01904355
68.96200483	-0.02313303
68.96400483	-0.02722251
68.96600483	-0.02447584
68.96800483	-0.02044740
68.97000483	-0.02044740
68.97200483	-0.02044740
68.97400483	-0.02044740
68.97600483	-0.02313303
68.97800483	-0.01904355
68.98000483	-0.02044740
68.98200483	-0.02044740
68.98400483	-0.01904355
68.98600483	-0.02044740
68.98800483	-0.02179022
68.99000483	-0.02447584
68.99200483	-0.02179022
68.99400483	-0.01904355
68.99600483	-0.02179022
68.99800483	-0.02447584
69.00000483	-0.02179022
69.00200483	-0.02447584
69.00400483	-0.02587970
69.00600483	-0.02313303
69.00800483	-0.02313303
69.01000483	-0.01904355
69.01200483	-0.02044740
69.01400483	-0.02313303
69.01600483	-0.01904355
69.01800483	-0.02179022
69.02000483	-0.02044740
69.02200483	-0.02313303
69.02400483	-0.02313303
69.02600483	-0.02179022
69.02800483	-0.01904355
69.03000483	-0.02179022
69.03200483	-0.01770074
69.03400483	-0.02447584
69.03600483	-0.02447584
69.03800483	-0.02447584
69.04000483	-0.02587970
69.04200483	-0.02447584
69.04400483	-0.02587970
69.04600483	-0.02447584
69.04800483	-0.02044740
69.05000483	-0.02313303
69.05200483	-0.02179022
69.05400483	-0.02179022
69.05600483	-0.02587970
69.05800483	-0.02179022
69.06000483	-0.02179022
69.06200483	-0.02179022
69.06400483	-0.02179022
69.06600483	-0.02587970
69.06800483	-0.02447584
69.07000483	-0.02722251
69.07200483	-0.02447584
69.07400483	-0.02313303
69.07600483	-0.02313303
69.07800483	-0.02313303
69.08000483	-0.02179022
69.08200483	-0.02313303
69.08400483	-0.02179022
69.08600483	-0.02447584
69.08800483	-0.02447584
69.09000483	-0.02313303
69.09200483	-0.02447584
69.09400483	-0.02447584
69.09600483	-0.02179022
69.09800483	-0.02587970
69.10000483	-0.02587970
69.10200483	-0.02587970
69.10400483	-0.02587970
69.10600483	-0.02313303
69.10800483	-0.02587970
69.11000483	-0.02313303
69.11200483	-0.02313303
69.11400483	-0.02722251
69.11600483	-0.02447584
69.11800483	-0.02447584
69.12000483	-0.02587970
69.12200483	-0.02447584
69.12400483	-0.02722251
69.12600483	-0.02587970
69.12800483	-0.02587970
69.13000483	-0.02856532
69.13200483	-0.02722251
69.13400483	-0.02447584
69.13600483	-0.02179022
69.13800483	-0.02587970
69.14000483	-0.02313303
69.14200483	-0.02447584
69.14400483	-0.02313303
69.14600483	-0.02856532
69.14800483	-0.02313303
69.15000483	-0.02722251
69.15200483	-0.02587970
69.15400482	-0.02587970
69.15600482	-0.02722251
69.15800482	-0.02447584
69.16000482	-0.02447584
69.16200482	-0.02587970
69.16400482	-0.02447584
69.16600482	-0.02990814
69.16800482	-0.02722251
69.17000482	-0.02179022
69.17200482	-0.02447584
69.17400482	-0.02856532
69.17600482	-0.02313303
69.17800482	-0.02722251
69.18000482	-0.02447584
69.18200482	-0.02722251
69.18400482	-0.02447584
69.18600482	-0.02447584
69.18800482	-0.02587970
69.19000482	-0.02313303
69.19200482	-0.02313303
69.19400482	-0.02313303
69.19600482	-0.02313303
69.19800482	-0.02587970
69.20000482	-0.02179022
69.20200482	-0.02044740
69.20400482	-0.02313303
69.20600482	-0.02179022
69.20800482	-0.01904355
69.21000482	-0.01904355
69.21200482	-0.02044740
69.21400482	-0.02179022
69.21600482	-0.02044740
69.21800482	-0.02044740
69.22000482	-0.02044740
69.22200482	-0.01904355
69.22400482	-0.01361126
69.22600482	-0.01495407
69.22800482	-0.01226844
69.23000482	-0.01635792
69.23200482	-0.01495407
69.23400482	-0.01495407
69.23600482	-0.01361126
69.23800482	-0.01361126
69.24000482	-0.01226844
69.24200482	-0.01770074
69.24400482	-0.01361126
69.24600482	-0.01635792
69.24800482	-0.01770074
69.25000482	-0.01495407
69.25200482	-0.01226844
69.25400482	-0.00952178
69.25600482	-0.00952178
69.25800482	-0.01092563
69.26000482	-0.00817896
69.26200482	-0.01092563
69.26400482	-0.01092563
69.26600482	-0.00952178
69.26800482	-0.01226844
69.27000482	-0.01092563
69.27200482	-0.00952178
69.27400482	-0.01226844
69.27600482	-0.01092563
69.27800482	-0.00952178
69.28000482	-0.01226844
69.28200482	-0.01226844
69.28400482	-0.01092563
69.28600482	-0.00952178
69.28800482	-0.00683615
69.29000482	-0.00952178
69.29200482	-0.01092563
69.29400482	-0.01226844
69.29600482	-0.01495407
69.29800482	-0.01226844
69.30000482	-0.01092563
69.30200482	-0.01092563
69.30400482	-0.00952178
69.30600482	-0.00952178
69.30800482	-0.01092563
69.31000482	-0.01226844
69.31200482	-0.00817896
69.31400482	-0.01226844
69.31600482	-0.01226844
69.31800482	-0.01092563
69.32000482	-0.00683615
69.32200482	-0.01635792
69.32400482	-0.01226844
69.32600482	-0.01361126
69.32800482	-0.01495407
69.33000482	-0.00952178
69.33200482	-0.01226844
69.33400482	-0.01361126
69.33600482	-0.00817896
69.33800482	-0.01635792
69.34000482	-0.01635792
69.34200482	-0.02044740
69.34400482	-0.02044740
69.34600482	-0.01904355
69.34800482	-0.02179022
69.35000482	-0.02179022
69.35200482	-0.01904355
69.35400482	-0.02179022
69.35600482	-0.02044740
69.35800482	-0.02587970
69.36000482	-0.02722251
69.36200482	-0.02990814
69.36400482	-0.02856532
69.36600482	-0.03674429
69.36800482	-0.03131199
69.37000482	-0.03540147
69.37200482	-0.03674429
69.37400482	-0.04217658
69.37600482	-0.04217658
69.37800482	-0.04217658
69.38000482	-0.04217658
69.38200482	-0.04486221
69.38400482	-0.04486221
69.38600482	-0.04895169
69.38800482	-0.04626606
69.39000482	-0.05169836
69.39200482	-0.05438399
69.39400482	-0.05438399
69.39600482	-0.05438399
69.39800482	-0.05713065
69.40000482	-0.05578784
69.40200482	-0.06530961
69.40400482	-0.06530961
69.40600482	-0.06530961
69.40800482	-0.06933805
69.41000482	-0.06933805
69.41200482	-0.07074191
69.41400482	-0.07342754
69.41600482	-0.07342754
69.41800482	-0.07885983
69.42000482	-0.08160649
69.42200482	-0.08294931
69.42400482	-0.08838160
69.42600482	-0.08703879
69.42800482	-0.08569597
69.43000482	-0.08972442
69.43200482	-0.08703879
69.43400482	-0.09247109
69.43600482	-0.09112827
69.43800482	-0.09656057
69.44000482	-0.09790338
69.44200482	-0.09656057
69.44400482	-0.09790338
69.44600482	-0.09790338
69.44800482	-0.09656057
69.45000482	-0.10065000
69.45200482	-0.09790338
69.45400482	-0.09924619
69.45600482	-0.10065000
69.45800482	-0.10199290
69.46000482	-0.10199290
69.46200482	-0.09924619
69.46400482	-0.10065000
69.46600482	-0.10333570
69.46800482	-0.10199290
69.47000482	-0.10199290
69.47200482	-0.10065000
69.47400482	-0.10199290
69.47600482	-0.09924619
69.47800482	-0.10065000
69.48000482	-0.09521775
69.48200482	-0.09247109
69.48400482	-0.09381390
69.48600482	-0.09247109
69.48800482	-0.09112827
69.49000482	-0.08569597
69.49200482	-0.08429212
69.49400482	-0.08160649
69.49600482	-0.08294931
69.49800482	-0.08160649
69.50000482	-0.07342754
69.50200482	-0.07208472
69.50400482	-0.06933805
69.50600482	-0.05981628
69.50800481	-0.06122013
69.51000481	-0.05713065
69.51200481	-0.04895169
69.51400481	-0.04626606
69.51600481	-0.04486221
69.51800481	-0.04083376
69.52000481	-0.03674429
69.52200481	-0.02990814
69.52400481	-0.02587970
69.52600481	-0.01770074
69.52800481	-0.01092563
69.53000481	-0.00683615
69.53200481	0.00000000
69.53400481	0.00268563
69.53600481	0.01355022
69.53800481	0.01898251
69.54000481	0.02716147
69.54200481	0.03534044
69.54400481	0.04345836
69.54600481	0.04889065
69.54800481	0.05841243
69.55000481	0.06250191
69.55200481	0.07202368
69.55400481	0.08423109
69.55600481	0.09241004
69.55800481	0.09918515
69.56000481	0.11279640
69.56200481	0.12097540
69.56400481	0.13184000
69.56600481	0.13727230
69.56800481	0.14545120
69.57000481	0.15088350
69.57200481	0.16174810
69.57400481	0.17126990
69.57600481	0.18213450
69.57800481	0.19299910
69.58000481	0.19977420
69.58200481	0.20795310
69.58400481	0.22290720
69.58600481	0.22699670
69.58800481	0.23511460
69.59000481	0.24604020
69.59200481	0.25824760
69.59400481	0.26642660
69.59600481	0.27185890
69.59800481	0.28272350
69.60000481	0.28949860
69.60200481	0.29633470
69.60400481	0.30310980
69.60600481	0.30988490
69.60800481	0.31672110
69.61000481	0.32483900
69.61200481	0.33301800
69.61400481	0.33576460
69.61600481	0.34119690
69.61800481	0.34119690
69.62000481	0.34662920
69.62200481	0.34797200
69.62400481	0.35474710
69.62600481	0.35749380
69.62800481	0.35474710
69.63000481	0.35206150
69.63200481	0.35474710
69.63400481	0.35749380
69.63600481	0.35615100
69.63800481	0.35071870
69.64000481	0.34797200
69.64200481	0.34253980
69.64400481	0.33710740
69.64600481	0.32892850
69.64800481	0.31940670
69.65000481	0.31531720
69.65200481	0.30445270
69.65400481	0.29633470
69.65600481	0.29224520
69.65800481	0.27863400
69.66000481	0.26502270
69.66200481	0.25690480
69.66400481	0.24329360
69.66600481	0.22833950
69.66800481	0.21338540
69.67000481	0.19977420
69.67200481	0.18482010
69.67400481	0.16443370
69.67600481	0.14545120
69.67800481	0.12366100
69.68000481	0.10602130
69.68200481	0.08563494
69.68400481	0.06384473
69.68600481	0.04620502
69.68800481	0.02716147
69.69000481	0.00402844
69.69200481	-0.01495407
69.69400481	-0.03399762
69.69600481	-0.05713065
69.69800481	-0.07617420
69.70000481	-0.10199290
69.70200481	-0.12103640
69.70400481	-0.14685510
69.70600481	-0.17267370
69.70800481	-0.19306010
69.71000481	-0.21210360
69.71200481	-0.23383280
69.71400481	-0.25562300
69.71600481	-0.27460550
69.71800481	-0.29639580
69.72000481	-0.31812490
69.72200481	-0.33851130
69.72400481	-0.36024050
69.72600481	-0.37116610
69.72800481	-0.39289530
69.73000481	-0.40784940
69.73200481	-0.42823570
69.73400481	-0.44593650
69.73600481	-0.46223330
69.73800481	-0.47584460
69.74000481	-0.48939480
69.74200481	-0.50300610
69.74400481	-0.51521350
69.74600481	-0.52204960
69.74800481	-0.53291420
69.75000481	-0.54377880
69.75200481	-0.54921110
69.75400481	-0.56147950
69.75600481	-0.56282230
69.75800481	-0.56959750
69.76000481	-0.56959750
69.76200481	-0.57368700
69.76400481	-0.57502970
69.76600481	-0.57502970
69.76800481	-0.57234410
69.77000481	-0.57368700
69.77200481	-0.56825460
69.77400481	-0.56691180
69.77600481	-0.55739000
69.77800481	-0.55195780
69.78000481	-0.54786830
69.78200481	-0.53700370
69.78400481	-0.52613910
69.78600481	-0.51796010
69.78800481	-0.50434890
69.79000481	-0.49482710
69.79200481	-0.48261970
69.79400481	-0.47035130
69.79600481	-0.45405440
69.79800481	-0.43910030
69.80000481	-0.42280340
69.80200481	-0.40919220
69.80400481	-0.39564200
69.80600481	-0.38068790
69.80800481	-0.35621200
69.81000481	-0.33985410
69.81200481	-0.31678210
69.81400481	-0.30182810
69.81600481	-0.27600940
69.81800481	-0.25562300
69.82000481	-0.23383280
69.82200481	-0.21076080
69.82400481	-0.18762780
69.82600481	-0.16724140
69.82800481	-0.14819790
69.83000481	-0.12781150
69.83200481	-0.10333570
69.83400481	-0.08703879
69.83600481	-0.06390576
69.83800481	-0.04626606
69.84000481	-0.02722251
69.84200481	-0.00952178
69.84400481	0.01086459
69.84600481	0.03259377
69.84800481	0.04754784
69.85000481	0.06115909
69.85200481	0.08154546
69.85400481	0.10461740
69.85600481	0.12097540
69.85800481	0.13049710
69.86000481	0.13861510
69.86200480	0.15491200
69.86400480	0.17261270
69.86600480	0.17938780
69.86800480	0.19843130
69.87000480	0.20795310
69.87200480	0.22156440
69.87400480	0.22565390
69.87600480	0.23377180
69.87800480	0.24329360
69.88000480	0.25415810
69.88200480	0.26099430
69.88400480	0.26911220
69.88600480	0.27051610
69.88800480	0.27594840
69.89000480	0.28138070
69.89200480	0.28138070
69.89400480	0.28547010
69.89600480	0.28681300
69.89800480	0.28815580
69.90000480	0.28949860
69.90200480	0.28272350
69.90400480	0.28406630
69.90600480	0.28406630
69.90800480	0.27997680
69.91000480	0.27320170
69.91200480	0.27051610
69.91400480	0.26642660
69.91600480	0.25959040
69.91800480	0.25556200
69.92000480	0.25147250
69.92200480	0.24195080
69.92400480	0.23786130
69.92600480	0.23108610
69.92800480	0.22565390
69.93000480	0.21338540
69.93200480	0.20520650
69.93400480	0.19708850
69.93600480	0.18756680
69.93800480	0.17938780
69.94000480	0.17395550
69.94200480	0.16309090
69.94400480	0.15222630
69.94600480	0.14545120
69.94800480	0.13727230
69.95000480	0.12775050
69.95200480	0.11688590
69.95400480	0.11004970
69.95600480	0.10058900
69.95800480	0.09241004
69.96000480	0.08423109
69.96200480	0.07068087
69.96400480	0.06384473
69.96600480	0.05572680
69.96800480	0.04754784
69.97000480	0.03802606
69.97200480	0.02850429
69.97400480	0.01763970
69.97600480	0.01086459
69.97800480	0.00402844
69.98000480	-0.00274667
69.98200480	-0.01226844
69.98400480	-0.02044740
69.98600480	-0.02447584
69.98800480	-0.03131199
69.99000480	-0.03808710
69.99200480	-0.04083376
69.99400480	-0.04895169
69.99600480	-0.05304117
69.99800480	-0.05578784
70.00000480	-0.06530961
70.00200480	-0.07208472
70.00400480	-0.07477035
70.00600480	-0.07885983
70.00800480	-0.08026368
70.01000480	-0.08294931
70.01200480	-0.08838160
70.01400480	-0.09112827
70.01600480	-0.09521775
70.01800480	-0.09656057
70.02000480	-0.09924619
70.02200480	-0.09924619
70.02400480	-0.09656057
70.02600480	-0.10199290
70.02800480	-0.10199290
70.03000480	-0.10467850
70.03200480	-0.10333570
70.03400480	-0.10467850
70.03600480	-0.10608230
70.03800480	-0.10742520
70.04000480	-0.10467850
70.04200480	-0.10742520
70.04400480	-0.10333570
70.04600480	-0.10467850
70.04800480	-0.10467850
70.05000480	-0.10065000
70.05200480	-0.10065000
70.05400480	-0.10199290
70.05600480	-0.09790338
70.05800480	-0.10065000
70.06000480	-0.09924619
70.06200480	-0.10333570
70.06400480	-0.10199290
70.06600480	-0.09656057
70.06800480	-0.09112827
70.07000480	-0.09521775
70.07200480	-0.08703879
70.07400480	-0.09247109
70.07600480	-0.09112827
70.07800480	-0.09247109
70.08000480	-0.08294931
70.08200480	-0.08569597
70.08400480	-0.08294931
70.08600480	-0.08026368
70.08800480	-0.07477035
70.09000480	-0.07751702
70.09200480	-0.07477035
70.09400480	-0.07617420
70.09600480	-0.07342754
70.09800480	-0.06530961
70.10000480	-0.06933805
70.10200480	-0.06530961
70.10400480	-0.06665242
70.10600480	-0.06390576
70.10800480	-0.05713065
70.11000480	-0.05847346
70.11200480	-0.05713065
70.11400480	-0.05438399
70.11600480	-0.05304117
70.11800480	-0.04895169
70.12000480	-0.04626606
70.12200480	-0.04760887
70.12400480	-0.04217658
70.12600480	-0.04217658
70.12800480	-0.03808710
70.13000480	-0.03540147
70.13200480	-0.03540147
70.13400480	-0.03674429
70.13600480	-0.02856532
70.13800480	-0.02990814
70.14000480	-0.02722251
70.14200480	-0.02856532
70.14400480	-0.02587970
70.14600480	-0.02044740
70.14800480	-0.01770074
70.15000480	-0.01770074
70.15200480	-0.00952178
70.15400480	-0.01361126
70.15600480	-0.00549333
70.15800480	-0.00817896
70.16000480	-0.00549333
70.16200480	-0.00549333
70.16400480	-0.00140385
70.16600480	-0.00408948
70.16800480	0.00134281
70.17000480	0.00402844
70.17200480	0.00543230
70.17400480	0.00946074
70.17600480	0.00946074
70.17800480	0.01355022
70.18000480	0.01629688
70.18200480	0.01763970
70.18400480	0.02038636
70.18600480	0.02172918
70.18800480	0.02038636
70.19000480	0.02441481
70.19200480	0.02850429
70.19400480	0.03125095
70.19600480	0.02850429
70.19800480	0.02850429
70.20000480	0.02716147
70.20200480	0.03259377
70.20400480	0.03259377
70.20600480	0.02984710
70.20800480	0.03534044
70.21000480	0.03393658
70.21200480	0.03668325
70.21400480	0.03802606
70.21600479	0.03936888
70.21800479	0.03668325
70.22000479	0.03802606
70.22200479	0.03936888
70.22400479	0.03936888
70.22600479	0.03668325
70.22800479	0.03534044
70.23000479	0.03534044
70.23200479	0.03534044
70.23400479	0.03393658
70.23600479	0.03259377
70.23800479	0.03259377
70.24000479	0.03393658
70.24200479	0.03393658
70.24400479	0.02716147
70.24600479	0.02850429
70.24800479	0.02984710
70.25000479	0.03125095
70.25200479	0.02716147
70.25400479	0.02172918
70.25600479	0.02307199
70.25800479	0.02172918
70.26000479	0.02172918
70.26200479	0.02038636
70.26400479	0.01763970
70.26600479	0.01763970
70.26800479	0.01489303
70.27000479	0.01220740
70.27200479	0.00946074
70.27400479	0.00402844
70.27600479	0.00000000
70.27800479	0.00268563
70.28000479	0.00268563
70.28200479	0.00000000
70.28400479	0.00000000
70.28600479	-0.00408948
70.28800479	-0.00817896
70.29000479	-0.00817896
70.29200479	-0.00817896
70.29400479	-0.01361126
70.29600479	-0.01635792
70.29800479	-0.02179022
70.30000479	-0.02313303
70.30200479	-0.02313303
70.30400479	-0.02447584
70.30600479	-0.02990814
70.30800479	-0.02990814
70.31000479	-0.02856532
70.31200479	-0.03131199
70.31400479	-0.03674429
70.31600479	-0.03674429
70.31800479	-0.03674429
70.32000479	-0.03540147
70.32200479	-0.03942991
70.32400479	-0.03674429
70.32600479	-0.04351939
70.32800479	-0.03942991
70.33000479	-0.04760887
70.33200479	-0.04626606
70.33400479	-0.05035554
70.33600479	-0.04760887
70.33800479	-0.04760887
70.34000479	-0.05035554
70.34200479	-0.05035554
70.34400479	-0.04895169
70.34600479	-0.05578784
70.34800479	-0.05304117
70.35000479	-0.05304117
70.35200479	-0.05438399
70.35400479	-0.05169836
70.35600479	-0.05169836
70.35800479	-0.05035554
70.36000479	-0.05169836
70.36200479	-0.05169836
70.36400479	-0.05035554
70.36600479	-0.05169836
70.36800479	-0.05035554
70.37000479	-0.04486221
70.37200479	-0.04895169
70.37400479	-0.05169836
70.37600479	-0.04760887
70.37800479	-0.04626606
70.38000479	-0.04486221
70.38200479	-0.04760887
70.38400479	-0.04351939
70.38600479	-0.04895169
70.38800479	-0.04486221
70.39000479	-0.04351939
70.39200479	-0.04083376
70.39400479	-0.04351939
70.39600479	-0.04083376
70.39800479	-0.03942991
70.40000479	-0.03942991
70.40200479	-0.03399762
70.40400479	-0.03540147
70.40600479	-0.03540147
70.40800479	-0.03131199
70.41000479	-0.03265481
70.41200479	-0.02990814
70.41400479	-0.03265481
70.41600479	-0.03131199
70.41800479	-0.03131199
70.42000479	-0.02990814
70.42200479	-0.03131199
70.42400479	-0.02587970
70.42600479	-0.02990814
70.42800479	-0.02856532
70.43000479	-0.02856532
70.43200479	-0.02856532
70.43400479	-0.02587970
70.43600479	-0.02179022
70.43800479	-0.02179022
70.44000479	-0.01904355
70.44200479	-0.02179022
70.44400479	-0.02179022
70.44600479	-0.02179022
70.44800479	-0.02179022
70.45000479	-0.01904355
70.45200479	-0.01635792
70.45400479	-0.01770074
70.45600479	-0.01495407
70.45800479	-0.01495407
70.46000479	-0.01495407
70.46200479	-0.01495407
70.46400479	-0.01361126
70.46600479	-0.00952178
70.46800479	-0.01361126
70.47000479	-0.01361126
70.47200479	-0.01495407
70.47400479	-0.01635792
70.47600479	-0.01495407
70.47800479	-0.01904355
70.48000479	-0.01495407
70.48200479	-0.01361126
70.48400479	-0.01635792
70.48600479	-0.01495407
70.48800479	-0.01361126
70.49000479	-0.01495407
70.49200479	-0.01495407
70.49400479	-0.01635792
70.49600479	-0.01770074
70.49800479	-0.01770074
70.50000479	-0.01904355
70.50200479	-0.02044740
70.50400479	-0.01635792
70.50600479	-0.01904355
70.50800479	-0.01635792
70.51000479	-0.01361126
70.51200479	-0.01635792
70.51400479	-0.01635792
70.51600479	-0.01904355
70.51800479	-0.01904355
70.52000479	-0.01770074
